r,d,y,a,g,z,Equilibrium,C,M,eig_1,eig_2,stability,Colour
0.55,0.24,0.77,0.44,0.3,0.05,1,0.59734069,0,-0.374574759,-0.172169152,stable_node,black
0.55,0.24,0.77,0.44,0.3,0.05,2,0.037115941,0.579464609,-0.222987777,-0.55519747,stable_node,black
0.55,0.24,0.77,0.44,0.3,0.05,3,0.456699889,0.087153291,0.079010647,-0.452270317,saddle_node,purple
0.55,0.24,0.77,0.44,0.31,0.05,1,0.59734069,0,-0.374574759,-0.197004043,stable_node,black
0.55,0.24,0.77,0.44,0.31,0.05,2,0.040421871,0.563119673,-0.207398478,-0.545656204,stable_node,black
0.55,0.24,0.77,0.44,0.31,0.05,3,0.434924315,0.10113753,0.081676719,-0.455595517,saddle_node,purple
0.55,0.24,0.77,0.44,0.32,0.05,1,0.59734069,0,-0.374574759,-0.221838934,stable_node,black
0.55,0.24,0.77,0.44,0.32,0.05,2,0.04414671,0.546301527,-0.191450851,-0.536101218,stable_node,black
0.55,0.24,0.77,0.44,0.32,0.05,3,0.412605535,0.115664236,0.082890455,-0.457825599,saddle_node,purple
0.55,0.24,0.77,0.44,0.33,0.05,1,0.59734069,0,-0.374574759,-0.246673824,stable_node,black
0.55,0.24,0.77,0.44,0.33,0.05,2,0.389640359,0.130849141,0.082704515,-0.459103397,saddle_node,purple
0.55,0.24,0.77,0.44,0.33,0.05,3,0.048391104,0.528895863,-0.175059618,-0.526527315,stable_node,black
0.55,0.24,0.77,0.44,0.34,0.05,1,0.59734069,0,-0.374574759,-0.271508715,stable_node,black
0.55,0.24,0.77,0.44,0.34,0.05,2,0.365884551,0.146854717,0.08111083,-0.459548138,saddle_node,purple
0.55,0.24,0.77,0.44,0.34,0.05,3,0.05329666,0.51074167,-0.158105282,-0.516926382,stable_node,black
0.55,0.24,0.77,0.44,0.35,0.05,1,0.059072537,0.491600843,-0.140412094,-0.507285181,stable_node,black
0.55,0.24,0.77,0.44,0.35,0.05,2,0.59734069,0,-0.374574759,-0.296343606,stable_node,black
0.55,0.24,0.77,0.44,0.35,0.05,3,0.34112623,0.163920588,0.078024827,-0.459263915,saddle_node,purple
0.55,0.24,0.77,0.44,0.36,0.05,1,0.59734069,0,-0.374574759,-0.321178497,stable_node,black
0.55,0.24,0.77,0.44,0.36,0.05,2,0.315032361,0.182424735,0.073245679,-0.45834881,saddle_node,purple
0.55,0.24,0.77,0.44,0.36,0.05,3,0.066048952,0.471096976,-0.12170384,-0.497580684,stable_node,black
0.55,0.24,0.77,0.44,0.37,0.05,1,0.59734069,0,-0.374574759,-0.346013388,stable_node,black
0.55,0.24,0.77,0.44,0.37,0.05,2,0.287025392,0.20302475,0.066357924,-0.456909416,saddle_node,purple
0.55,0.24,0.77,0.44,0.37,0.05,3,0.074800536,0.448574103,-0.101502205,-0.487768805,stable_node,black
0.55,0.24,0.77,0.44,0.38,0.05,1,0.59734069,0,-0.374574759,-0.370848278,stable_node,black
0.55,0.24,0.77,0.44,0.38,0.05,2,0.255931306,0.227061213,0.05644484,-0.455097012,saddle_node,purple
0.55,0.24,0.77,0.44,0.38,0.05,3,0.086498279,0.422693334,-0.078837726,-0.477750647,stable_node,black
0.55,0.24,0.77,0.44,0.39,0.05,1,0.59734069,0,-0.395683169,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.39,0.05,2,0.218477516,0.25828113,0.040861012,-0.453261068,saddle_node,purple
0.55,0.24,0.77,0.44,0.39,0.05,3,0.10441163,0.389709412,-0.051020522,-0.467220837,stable_node,black
0.55,0.24,0.77,0.44,0.4,0.05,1,0.59734069,0,-0.42051806,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.41,0.05,1,0.59734069,0,-0.445352951,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.42,0.05,1,0.59734069,0,-0.470187842,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.43,0.05,1,0.59734069,0,-0.495022733,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.44,0.05,1,0.59734069,0,-0.519857623,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.45,0.05,1,0.59734069,0,-0.544692514,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.46,0.05,1,0.59734069,0,-0.569527405,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.47,0.05,1,0.59734069,0,-0.594362296,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.48,0.05,1,0.59734069,0,-0.619197187,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.49,0.05,1,0.59734069,0,-0.644032077,-0.374574759,stable_node,black
0.55,0.24,0.77,0.44,0.5,0.05,1,0.59734069,0,-0.668866968,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0,0.05,1,0,1,-0.646338181,-0.841161819,stable_node,black
0.55,0.24,0.77,0.45,0,0.05,2,0.59734069,0,-0.374574759,0.578850979,saddle_node,purple
0.55,0.24,0.77,0.45,0.01,0.05,1,0.59734069,0,-0.374574759,0.554016088,saddle_node,purple
0.55,0.24,0.77,0.45,0.01,0.05,2,5.15514e-4,0.986792049,-0.632952635,-0.831736357,stable_node,black
0.55,0.24,0.77,0.45,0.02,0.05,1,0.59734069,0,-0.374574759,0.529181198,saddle_node,purple
0.55,0.24,0.77,0.45,0.02,0.05,2,0.001051199,0.97356178,-0.619558128,-0.82230254,stable_node,black
0.55,0.24,0.77,0.45,0.03,0.05,1,0.59734069,0,-0.374574759,0.504346307,saddle_node,purple
0.55,0.24,0.77,0.45,0.03,0.05,2,0.001608291,0.960307819,-0.606153058,-0.812860901,stable_node,black
0.55,0.24,0.77,0.45,0.04,0.05,1,0.59734069,0,-0.374574759,0.479511416,saddle_node,purple
0.55,0.24,0.77,0.45,0.04,0.05,2,0.002188134,0.947028675,-0.592735765,-0.803411937,stable_node,black
0.55,0.24,0.77,0.45,0.05,0.05,1,0.59734069,0,-0.374574759,0.454676525,saddle_node,purple
0.55,0.24,0.77,0.45,0.05,0.05,2,0.002792189,0.933722726,-0.579304521,-0.793956113,stable_node,black
0.55,0.24,0.77,0.45,0.06,0.05,1,0.59734069,0,-0.374574759,0.429841634,saddle_node,purple
0.55,0.24,0.77,0.45,0.06,0.05,2,0.003422047,0.920388204,-0.56585751,-0.784493863,stable_node,black
0.55,0.24,0.77,0.45,0.07,0.05,1,0.59734069,0,-0.374574759,0.405006744,saddle_node,purple
0.55,0.24,0.77,0.45,0.07,0.05,2,0.004079448,0.907023176,-0.552392818,-0.775025596,stable_node,black
0.55,0.24,0.77,0.45,0.08,0.05,1,0.59734069,0,-0.374574759,0.380171853,saddle_node,purple
0.55,0.24,0.77,0.45,0.08,0.05,2,0.004766293,0.893625528,-0.538908409,-0.765551698,stable_node,black
0.55,0.24,0.77,0.45,0.09,0.05,1,0.59734069,0,-0.374574759,0.355336962,saddle_node,purple
0.55,0.24,0.77,0.45,0.09,0.05,2,0.005484671,0.880192938,-0.525402109,-0.75607253,stable_node,black
0.55,0.24,0.77,0.45,0.1,0.05,1,0.59734069,0,-0.374574759,0.330502071,saddle_node,purple
0.55,0.24,0.77,0.45,0.1,0.05,2,0.006236879,0.866722853,-0.511871581,-0.746588435,stable_node,black
0.55,0.24,0.77,0.45,0.11,0.05,1,0.59734069,0,-0.374574759,0.30566718,saddle_node,purple
0.55,0.24,0.77,0.45,0.11,0.05,2,0.007025449,0.853212454,-0.498314301,-0.737099736,stable_node,black
0.55,0.24,0.77,0.45,0.12,0.05,1,0.59734069,0,-0.374574759,0.28083229,saddle_node,purple
0.55,0.24,0.77,0.45,0.12,0.05,2,0.007853182,0.839658624,-0.484727527,-0.727606738,stable_node,black
0.55,0.24,0.77,0.45,0.13,0.05,1,0.59734069,0,-0.374574759,0.255997399,saddle_node,purple
0.55,0.24,0.77,0.45,0.13,0.05,2,0.008723185,0.826057906,-0.471108266,-0.718109731,stable_node,black
0.55,0.24,0.77,0.45,0.14,0.05,1,0.59734069,0,-0.374574759,0.231162508,saddle_node,purple
0.55,0.24,0.77,0.45,0.14,0.05,2,0.009638914,0.812406449,-0.457453235,-0.708608985,stable_node,black
0.55,0.24,0.77,0.45,0.15,0.05,1,0.59734069,0,-0.374574759,0.206327617,saddle_node,purple
0.55,0.24,0.77,0.45,0.15,0.05,2,0.010604232,0.798699952,-0.443758812,-0.699104758,stable_node,black
0.55,0.24,0.77,0.45,0.16,0.05,1,0.59734069,0,-0.374574759,0.181492726,saddle_node,purple
0.55,0.24,0.77,0.45,0.16,0.05,2,0.011623463,0.784933593,-0.430020982,-0.689597287,stable_node,black
0.55,0.24,0.77,0.45,0.17,0.05,1,0.59734069,0,-0.374574759,0.156657835,saddle_node,purple
0.55,0.24,0.77,0.45,0.17,0.05,2,0.012701477,0.771101945,-0.416235272,-0.680086796,stable_node,black
0.55,0.24,0.77,0.45,0.18,0.05,1,0.59734069,0,-0.374574759,0.131822945,saddle_node,purple
0.55,0.24,0.77,0.45,0.18,0.05,2,0.013843773,0.757198873,-0.40239667,-0.670573486,stable_node,black
0.55,0.24,0.77,0.45,0.19,0.05,1,0.59734069,0,-0.374574759,0.106988054,saddle_node,purple
0.55,0.24,0.77,0.45,0.19,0.05,2,0.015056596,0.743217409,-0.388499529,-0.661057539,stable_node,black
0.55,0.24,0.77,0.45,0.2,0.05,1,0.59734069,0,-0.374574759,0.082153163,saddle_node,purple
0.55,0.24,0.77,0.45,0.2,0.05,2,0.016347068,0.729149599,-0.374537453,-0.651539112,stable_node,black
0.55,0.24,0.77,0.45,0.21,0.05,1,0.59734069,0,-0.374574759,0.057318272,saddle_node,purple
0.55,0.24,0.77,0.45,0.21,0.05,2,0.017723362,0.714986316,-0.360503145,-0.642018332,stable_node,black
0.55,0.24,0.77,0.45,0.22,0.05,1,0.59734069,0,-0.374574759,0.032483381,saddle_node,purple
0.55,0.24,0.77,0.45,0.22,0.05,2,0.019194909,0.70071702,-0.346388235,-0.632495289,stable_node,black
0.55,0.24,0.77,0.45,0.23,0.05,1,0.59734069,0,-0.374574759,0.007648491,saddle_node,purple
0.55,0.24,0.77,0.45,0.23,0.05,2,0.020772662,0.686329461,-0.332183045,-0.622970028,stable_node,black
0.55,0.24,0.77,0.45,0.24,0.05,1,0.59734069,0,-0.374574759,-0.0171864,stable_node,black
0.55,0.24,0.77,0.45,0.24,0.05,2,0.5840224,0.007998298,0.015610206,-0.389691833,saddle_node,purple
0.55,0.24,0.77,0.45,0.24,0.05,3,0.022469442,0.671809295,-0.317876304,-0.613442534,stable_node,black
0.55,0.24,0.77,0.45,0.25,0.05,1,0.59734069,0,-0.374574759,-0.042021291,stable_node,black
0.55,0.24,0.77,0.45,0.25,0.05,2,0.564567152,0.019736583,0.033657723,-0.407115342,saddle_node,purple
0.55,0.24,0.77,0.45,0.25,0.05,3,0.024300373,0.657139589,-0.303454771,-0.603912712,stable_node,black
0.55,0.24,0.77,0.45,0.26,0.05,1,0.59734069,0,-0.374574759,-0.066856182,stable_node,black
0.55,0.24,0.77,0.45,0.26,0.05,2,0.544845473,0.031707636,0.047718478,-0.420671014,saddle_node,purple
0.55,0.24,0.77,0.45,0.26,0.05,3,0.026283462,0.642300169,-0.288902743,-0.594380365,stable_node,black
0.55,0.24,0.77,0.45,0.27,0.05,1,0.59734069,0,-0.374574759,-0.091691073,stable_node,black
0.55,0.24,0.77,0.45,0.27,0.05,2,0.524833451,0.043936985,0.05871867,-0.43130393,saddle_node,purple
0.55,0.24,0.77,0.45,0.27,0.05,3,0.028440371,0.62726675,-0.274201403,-0.584845152,stable_node,black
0.55,0.24,0.77,0.45,0.28,0.05,1,0.59734069,0,-0.374574759,-0.116525963,stable_node,black
0.55,0.24,0.77,0.45,0.28,0.05,2,0.504502392,0.0564555,0.067251584,-0.43963045,saddle_node,purple
0.55,0.24,0.77,0.45,0.28,0.05,3,0.030797468,0.612009747,-0.259327931,-0.575306535,stable_node,black
0.55,0.24,0.77,0.45,0.29,0.05,1,0.59734069,0,-0.374574759,-0.141360854,stable_node,black
0.55,0.24,0.77,0.45,0.29,0.05,2,0.033387286,0.596492628,-0.244254269,-0.565763697,stable_node,black
0.55,0.24,0.77,0.45,0.29,0.05,3,0.483817359,0.069301038,0.073718196,-0.446080127,saddle_node,purple
0.55,0.24,0.77,0.45,0.3,0.05,1,0.59734069,0,-0.374574759,-0.166195745,stable_node,black
0.55,0.24,0.77,0.45,0.3,0.05,2,0.03625061,0.58066956,-0.228945371,-0.556215421,stable_node,black
0.55,0.24,0.77,0.45,0.3,0.05,3,0.462735084,0.082520806,0.07839647,-0.45096689,saddle_node,purple
0.55,0.24,0.77,0.45,0.31,0.05,1,0.59734069,0,-0.374574759,-0.191030636,stable_node,black
0.55,0.24,0.77,0.45,0.31,0.05,2,0.039439526,0.564481952,-0.213356632,-0.5466599,stable_node,black
0.55,0.24,0.77,0.45,0.31,0.05,3,0.441200907,0.096174817,0.081478212,-0.454528636,saddle_node,purple
0.55,0.24,0.77,0.45,0.32,0.05,1,0.59734069,0,-0.374574759,-0.215865527,stable_node,black
0.55,0.24,0.77,0.45,0.32,0.05,2,0.043022067,0.547853199,-0.197430004,-0.537094431,stable_node,black
0.55,0.24,0.77,0.45,0.32,0.05,3,0.419144133,0.110341145,0.083088722,-0.456951096,saddle_node,purple
0.55,0.24,0.77,0.45,0.33,0.05,1,0.59734069,0,-0.374574759,-0.240700418,stable_node,black
0.55,0.24,0.77,0.45,0.33,0.05,2,0.047089567,0.53068035,-0.181087839,-0.527514905,stable_node,black
0.55,0.24,0.77,0.45,0.33,0.05,3,0.396470672,0.125124264,0.083295559,-0.458383245,saddle_node,purple
0.55,0.24,0.77,0.45,0.34,0.05,1,0.59734069,0,-0.374574759,-0.265535308,stable_node,black
0.55,0.24,0.77,0.45,0.34,0.05,2,0.373050754,0.14066897,0.082108169,-0.458948077,saddle_node,purple
0.55,0.24,0.77,0.45,0.34,0.05,3,0.051768941,0.512820186,-0.164222654,-0.517914911,stable_node,black
0.55,0.24,0.77,0.45,0.35,0.05,1,0.057244574,0.494064369,-0.146678912,-0.508284052,stable_node,black
0.55,0.24,0.77,0.45,0.35,0.05,2,0.59734069,0,-0.374574759,-0.290370199,stable_node,black
0.55,0.24,0.77,0.45,0.35,0.05,3,0.348697031,0.15718524,0.07946646,-0.458751069,saddle_node,purple
0.55,0.24,0.77,0.45,0.36,0.05,1,0.59734069,0,-0.374574759,-0.31520509,stable_node,black
0.55,0.24,0.77,0.45,0.36,0.05,2,0.323121954,0.174996639,0.07521024,-0.457888441,saddle_node,purple
0.55,0.24,0.77,0.45,0.36,0.05,3,0.063800945,0.474091026,-0.128217661,-0.498604495,stable_node,black
0.55,0.24,0.77,0.45,0.37,0.05,1,0.59734069,0,-0.374574759,-0.340039981,stable_node,black
0.55,0.24,0.77,0.45,0.37,0.05,2,0.295844107,0.194646831,0.069005203,-0.456458611,saddle_node,purple
0.55,0.24,0.77,0.45,0.37,0.05,3,0.071916283,0.452358257,-0.10843903,-0.488842996,stable_node,black
0.55,0.24,0.77,0.45,0.38,0.05,1,0.59734069,0,-0.374574759,-0.364874872,stable_node,black
0.55,0.24,0.77,0.45,0.38,0.05,2,0.265940979,0.217180962,0.060141549,-0.45458693,saddle_node,purple
0.55,0.24,0.77,0.45,0.38,0.05,3,0.082509788,0.427822743,-0.086578263,-0.478928758,stable_node,black
0.55,0.24,0.77,0.45,0.39,0.05,1,0.231150236,0.245169714,0.046796872,-0.452512525,saddle_node,purple
0.55,0.24,0.77,0.45,0.39,0.05,2,0.59734069,0,-0.389709762,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.39,0.05,3,0.097840358,0.397915702,-0.060766653,-0.468668533,stable_node,black
0.55,0.24,0.77,0.45,0.4,0.05,1,0.59734069,0,-0.414544653,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.4,0.05,2,0.129528965,0.349388845,-0.021463756,-0.456936361,stable_node,black
0.55,0.24,0.77,0.45,0.4,0.05,3,0.179847331,0.291863351,0.019469862,-0.451400056,saddle_node,purple
0.55,0.24,0.77,0.45,0.41,0.05,1,0.59734069,0,-0.439379544,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.42,0.05,1,0.59734069,0,-0.464214435,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.43,0.05,1,0.59734069,0,-0.489049326,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.44,0.05,1,0.59734069,0,-0.513884216,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.45,0.05,1,0.59734069,0,-0.538719107,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.46,0.05,1,0.59734069,0,-0.563553998,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.47,0.05,1,0.59734069,0,-0.588388889,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.48,0.05,1,0.59734069,0,-0.61322378,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.49,0.05,1,0.59734069,0,-0.63805867,-0.374574759,stable_node,black
0.55,0.24,0.77,0.45,0.5,0.05,1,0.59734069,0,-0.662893561,-0.374574759,stable_node,black
0.55,0.24,0.77,0.46,0,0.05,1,0,1,-0.654005277,-0.843494723,stable_node,black
0.55,0.24,0.77,0.46,0,0.05,2,0.59734069,0,-0.374574759,0.584824386,saddle_node,purple
0.55,0.24,0.77,0.46,0.01,0.05,1,0.59734069,0,-0.374574759,0.559989495,saddle_node,purple
0.55,0.24,0.77,0.46,0.01,0.05,2,5.08012e-4,0.986801862,-0.640562541,-0.834003586,stable_node,black
0.55,0.24,0.77,0.46,0.02,0.05,1,0.59734069,0,-0.374574759,0.535154605,saddle_node,purple
0.55,0.24,0.77,0.46,0.02,0.05,2,0.001035796,0.973582034,-0.627109342,-0.824506053,stable_node,black
0.55,0.24,0.77,0.46,0.03,0.05,1,0.59734069,0,-0.374574759,0.510319714,saddle_node,purple
0.55,0.24,0.77,0.46,0.03,0.05,2,0.001584556,0.960339189,-0.613644196,-0.815002572,stable_node,black
0.55,0.24,0.77,0.46,0.04,0.05,1,0.59734069,0,-0.374574759,0.485484823,saddle_node,purple
0.55,0.24,0.77,0.46,0.04,0.05,2,0.002155602,0.947071887,-0.600165558,-0.805493563,stable_node,black
0.55,0.24,0.77,0.46,0.05,0.05,1,0.59734069,0,-0.374574759,0.460649932,saddle_node,purple
0.55,0.24,0.77,0.46,0.05,0.05,2,0.002750354,0.933778563,-0.586671812,-0.795979419,stable_node,black
0.55,0.24,0.77,0.46,0.06,0.05,1,0.59734069,0,-0.374574759,0.435815041,saddle_node,purple
0.55,0.24,0.77,0.46,0.06,0.05,2,0.003370363,0.920457509,-0.573161254,-0.786460511,stable_node,black
0.55,0.24,0.77,0.46,0.07,0.05,1,0.59734069,0,-0.374574759,0.41098015,saddle_node,purple
0.55,0.24,0.77,0.46,0.07,0.05,2,0.004017317,0.907106864,-0.559632078,-0.776937189,stable_node,black
0.55,0.24,0.77,0.46,0.08,0.05,1,0.59734069,0,-0.374574759,0.38614526,saddle_node,purple
0.55,0.24,0.77,0.46,0.08,0.05,2,0.004693065,0.89372459,-0.54608236,-0.767409781,stable_node,black
0.55,0.24,0.77,0.46,0.09,0.05,1,0.59734069,0,-0.374574759,0.361310369,saddle_node,purple
0.55,0.24,0.77,0.46,0.09,0.05,2,0.005399636,0.880308451,-0.532510039,-0.757878603,stable_node,black
0.55,0.24,0.77,0.46,0.1,0.05,1,0.59734069,0,-0.374574759,0.336475478,saddle_node,purple
0.55,0.24,0.77,0.46,0.1,0.05,2,0.006139258,0.86685599,-0.518912894,-0.748343951,stable_node,black
0.55,0.24,0.77,0.46,0.11,0.05,1,0.59734069,0,-0.374574759,0.311640587,saddle_node,purple
0.55,0.24,0.77,0.46,0.11,0.05,2,0.006914384,0.853364497,-0.505288519,-0.738806109,stable_node,black
0.55,0.24,0.77,0.46,0.12,0.05,1,0.59734069,0,-0.374574759,0.286805696,saddle_node,purple
0.55,0.24,0.77,0.46,0.12,0.05,2,0.00772773,0.839830979,-0.491634301,-0.729265346,stable_node,black
0.55,0.24,0.77,0.46,0.13,0.05,1,0.59734069,0,-0.374574759,0.261970806,saddle_node,purple
0.55,0.24,0.77,0.46,0.13,0.05,2,0.008582302,0.826252116,-0.477947378,-0.71972192,stable_node,black
0.55,0.24,0.77,0.46,0.14,0.05,1,0.59734069,0,-0.374574759,0.237135915,saddle_node,purple
0.55,0.24,0.77,0.46,0.14,0.05,2,0.009481442,0.812624214,-0.46422461,-0.710176077,stable_node,black
0.55,0.24,0.77,0.46,0.15,0.05,1,0.59734069,0,-0.374574759,0.212301024,saddle_node,purple
0.55,0.24,0.77,0.46,0.15,0.05,2,0.01042888,0.798943155,-0.450462531,-0.700628052,stable_node,black
0.55,0.24,0.77,0.46,0.16,0.05,1,0.59734069,0,-0.374574759,0.187466133,saddle_node,purple
0.55,0.24,0.77,0.46,0.16,0.05,2,0.01142879,0.785204322,-0.436657296,-0.691078067,stable_node,black
0.55,0.24,0.77,0.46,0.17,0.05,1,0.59734069,0,-0.374574759,0.162631242,saddle_node,purple
0.55,0.24,0.77,0.46,0.17,0.05,2,0.012485865,0.771402529,-0.422804621,-0.681526332,stable_node,black
0.55,0.24,0.77,0.46,0.18,0.05,1,0.59734069,0,-0.374574759,0.137796352,saddle_node,purple
0.55,0.24,0.77,0.46,0.18,0.05,2,0.013605398,0.757531917,-0.408899705,-0.671973045,stable_node,black
0.55,0.24,0.77,0.46,0.19,0.05,1,0.59734069,0,-0.374574759,0.112961461,saddle_node,purple
0.55,0.24,0.77,0.46,0.19,0.05,2,0.014793391,0.743585844,-0.394937143,-0.662418389,stable_node,black
0.55,0.24,0.77,0.46,0.2,0.05,1,0.59734069,0,-0.374574759,0.08812657,saddle_node,purple
0.55,0.24,0.77,0.46,0.2,0.05,2,0.016056682,0.729556737,-0.380910812,-0.65286253,stable_node,black
0.55,0.24,0.77,0.46,0.21,0.05,1,0.59734069,0,-0.374574759,0.063291679,saddle_node,purple
0.55,0.24,0.77,0.46,0.21,0.05,2,0.017403099000000002,0.715435922,-0.366813739,-0.643305611,stable_node,black
0.55,0.24,0.77,0.46,0.22,0.05,1,0.59734069,0,-0.374574759,0.038456788,saddle_node,purple
0.55,0.24,0.77,0.46,0.22,0.05,2,0.018841663,0.701213399,-0.352637928,-0.633747751,stable_node,black
0.55,0.24,0.77,0.46,0.23,0.05,1,0.59734069,0,-0.374574759,0.013621897000000001,saddle_node,purple
0.55,0.24,0.77,0.46,0.23,0.05,2,0.020382829,0.686877569,-0.338374151,-0.624189034,stable_node,black
0.55,0.24,0.77,0.46,0.24,0.05,1,0.59734069,0,-0.374574759,-0.011212993,stable_node,black
0.55,0.24,0.77,0.46,0.24,0.05,2,0.588725188,0.005121783,0.010522826,-0.384737306,saddle_node,purple
0.55,0.24,0.77,0.46,0.24,0.05,3,0.022038806,0.672414882,-0.324011678,-0.6146295,stable_node,black
0.55,0.24,0.77,0.46,0.25,0.05,1,0.59734069,0,-0.374574759,-0.036047884,stable_node,black
0.55,0.24,0.77,0.46,0.25,0.05,2,0.569463489,0.016617497,0.02974971,-0.403238693,saddle_node,purple
0.55,0.24,0.77,0.46,0.25,0.05,3,0.023823961,0.657809381,-0.309537927,-0.605069128,stable_node,black
0.55,0.24,0.77,0.46,0.26,0.05,1,0.59734069,0,-0.374574759,-0.060882775,stable_node,black
0.55,0.24,0.77,0.46,0.26,0.05,2,0.549937853,0.028339312,0.044700409,-0.417576024,saddle_node,purple
0.55,0.24,0.77,0.46,0.26,0.05,3,0.02575535,0.643042108,-0.294938017,-0.59550782,stable_node,black
0.55,0.24,0.77,0.46,0.27,0.05,1,0.59734069,0,-0.374574759,-0.085717666,stable_node,black
0.55,0.24,0.77,0.46,0.27,0.05,2,0.53012542,0.040311294,0.05641289,-0.428804955,saddle_node,purple
0.55,0.24,0.77,0.46,0.27,0.05,3,0.027853426,0.628090314,-0.280194164,-0.585945364,stable_node,black
0.55,0.24,0.77,0.46,0.28,0.05,1,0.59734069,0,-0.374574759,-0.110552557,stable_node,black
0.55,0.24,0.77,0.46,0.28,0.05,2,0.509998895,0.052562415,0.065540695,-0.437600579,saddle_node,purple
0.55,0.24,0.77,0.46,0.28,0.05,3,0.030142992,0.612926389,-0.265284871,-0.576381393,stable_node,black
0.55,0.24,0.77,0.46,0.29,0.05,1,0.59734069,0,-0.374574759,-0.135387447,stable_node,black
0.55,0.24,0.77,0.46,0.29,0.05,2,0.032654519,0.597516387,-0.250183815,-0.566815324,stable_node,black
0.55,0.24,0.77,0.46,0.29,0.05,3,0.489525227,0.065128035,0.072521414,-0.444427066,saddle_node,purple
0.55,0.24,0.77,0.46,0.3,0.05,1,0.59734069,0,-0.374574759,-0.160222338,stable_node,black
0.55,0.24,0.77,0.46,0.3,0.05,2,0.035426013,0.581817927,-0.234858271,-0.557246252,stable_node,black
0.55,0.24,0.77,0.46,0.3,0.05,3,0.46866374,0.078051995,0.077657603,-0.449620267,saddle_node,purple
0.55,0.24,0.77,0.46,0.31,0.05,1,0.59734069,0,-0.374574759,-0.185057229,stable_node,black
0.55,0.24,0.77,0.46,0.31,0.05,2,0.038505723,0.565777156,-0.219266829,-0.547672804,stable_node,black
0.55,0.24,0.77,0.46,0.31,0.05,3,0.447363417,0.091389661,0.0811593,-0.453432655,saddle_node,purple
0.55,0.24,0.77,0.46,0.32,0.05,1,0.59734069,0,-0.374574759,-0.20989212,stable_node,black
0.55,0.24,0.77,0.46,0.32,0.05,2,0.041956212,0.549324174,-0.203355968,-0.538092895,stable_node,black
0.55,0.24,0.77,0.46,0.32,0.05,3,0.425558828,0.105212504,0.083166958,-0.456059926,saddle_node,purple
0.55,0.24,0.77,0.46,0.33,0.05,1,0.59734069,0,-0.374574759,-0.234727011,stable_node,black
0.55,0.24,0.77,0.46,0.33,0.05,2,0.045860719,0.532365873,-0.187054722,-0.528503323,stable_node,black
0.55,0.24,0.77,0.46,0.33,0.05,3,0.403163758,0.119615261,0.083762578,-0.457657876,saddle_node,purple
0.55,0.24,0.77,0.46,0.34,0.05,1,0.59734069,0,-0.374574759,-0.259561901,stable_node,black
0.55,0.24,0.77,0.46,0.34,0.05,2,0.380060764,0.134727683,0.082971786,-0.458353902,saddle_node,purple
0.55,0.24,0.77,0.46,0.34,0.05,3,0.0503336,0.514774188,-0.17026594,-0.518899076,stable_node,black
0.55,0.24,0.77,0.46,0.35,0.05,1,0.055538537,0.496365579,-0.152851082,-0.50927204,stable_node,black
0.55,0.24,0.77,0.46,0.35,0.05,2,0.59734069,0,-0.374574759,-0.284396792,stable_node,black
0.55,0.24,0.77,0.46,0.35,0.05,3,0.35608296,0.150735068,0.080755988,-0.458255664,saddle_node,purple
0.55,0.24,0.77,0.46,0.36,0.05,1,0.061722947,0.476862213,-0.134601551,-0.499608429,stable_node,black
